ORDER_ID,CUSTOMER_ID,ORDER_TS,REGION,PRIORITY,PACKAGE_WEIGHT_KG,DISTANCE_KM
ORD004033,CUST00062,2026-01-15 14:55:00,CENTRAL,STANDARD,5.38,8.5
ORD004034,CUST00908,2026-02-11 06:07:00,NORTH,EXPRESS,12.03,83.6
ORD004035,CUST00189,2026-03-24 08:29:00,EAST,STANDARD,0.89,60.5
ORD004036,CUST00912,2026-02-09 01:05:00,WEST,STANDARD,20.88,58.2
ORD004037,CUST00593,2026-04-14 05:29:00,SOUTH,STANDARD,2.1,96.1
ORD004038,CUST00159,2026-02-08 05:53:00,CENTRAL,STANDARD,6.89,83.4
ORD004039,CUST00642,2026-01-16 17:24:00,EAST,STANDARD,13.65,5.9
ORD004040,CUST00064,2026-05-24 08:51:00,NORTH,PRIORITY,8.61,10.9
ORD004041,CUST01172,2026-03-01 22:57:00,CENTRAL,PRIORITY,22.38,110.6
ORD004042,CUST00562,2026-05-26 06:47:00,WEST,PRIORITY,15.25,50.6
ORD004043,CUST00771,2026-01-28 11:54:00,EAST,STANDARD,0.4,33.5
ORD004044,CUST00540,2026-05-01 22:21:00,CENTRAL,STANDARD,2.92,87.7
ORD004045,CUST01062,2026-01-30 06:15:00,WEST,EXPRESS,2.91,14.8
ORD004046,CUST00155,2026-04-14 13:32:00,WEST,EXPRESS,21.6,43.1
ORD004047,CUST00823,2026-03-31 19:09:00,CENTRAL,STANDARD,23.95,106.6
ORD004048,CUST00572,2026-05-17 03:56:00,SOUTH,EXPRESS,23.12,92.1
ORD004049,CUST01086,2026-04-09 08:07:00,NORTH,EXPRESS,21.23,8.7
ORD004050,CUST00363,2026-03-17 00:24:00,CENTRAL,STANDARD,15.51,119.3
ORD004051,CUST00129,2026-03-17 01:36:00,CENTRAL,EXPRESS,3.09,18.8
ORD004052,CUST00091,2026-03-20 09:05:00,CENTRAL,STANDARD,6.76,51.7
ORD004053,CUST00958,2026-03-13 12:12:00,WEST,EXPRESS,17.14,38.2
ORD004054,CUST00886,2026-01-03 18:44:00,NORTH,EXPRESS,21.79,42.4
ORD004055,CUST00970,2026-04-12 00:42:00,EAST,STANDARD,7.24,44.8
ORD004056,CUST00988,2026-05-26 17:31:00,NORTH,STANDARD,12.3,82.9
ORD004057,CUST00477,2026-02-24 18:04:00,CENTRAL,EXPRESS,6.62,2.3
ORD004058,CUST00745,2026-04-24 12:15:00,WEST,STANDARD,5.07,114.5
ORD004059,CUST01073,2026-05-04 15:39:00,CENTRAL,STANDARD,17.24,6.3
ORD004060,CUST01093,2026-04-09 11:06:00,NORTH,STANDARD,16.85,20.7
ORD004061,CUST00443,2026-03-17 18:54:00,NORTH,EXPRESS,21.52,65.2
ORD004062,CUST00345,2026-05-11 21:36:00,NORTH,EXPRESS,10.08,29.7
ORD004063,CUST00721,2026-04-24 14:49:00,NORTH,STANDARD,9.91,108.0
ORD004064,CUST00712,2026-04-09 20:40:00,WEST,PRIORITY,18.71,46.9
ORD004065,CUST00770,2026-04-04 17:13:00,WEST,STANDARD,3.78,8.2
ORD004066,CUST00041,2026-03-12 17:44:00,CENTRAL,STANDARD,15.39,67.5
ORD004067,CUST01020,2026-01-18 21:21:00,CENTRAL,PRIORITY,15.97,35.2
ORD004068,CUST00600,2026-04-05 01:16:00,EAST,PRIORITY,24.2,29.7
ORD004069,CUST00567,2026-03-20 15:17:00,NORTH,STANDARD,20.34,100.5
ORD004070,CUST01017,2026-01-08 04:41:00,WEST,STANDARD,21.58,82.3
ORD004071,CUST00583,2026-02-21 16:55:00,WEST,EXPRESS,24.44,76.6
ORD004072,CUST01085,2026-04-16 06:43:00,NORTH,STANDARD,11.5,32.3
ORD004073,CUST00657,2026-04-26 01:02:00,NORTH,EXPRESS,3.13,75.2
ORD004074,CUST01041,2026-05-22 07:08:00,NORTH,STANDARD,4.66,37.6
ORD004075,CUST01027,2026-03-01 12:08:00,NORTH,STANDARD,8.74,27.6
ORD004076,CUST00655,2026-03-09 13:39:00,NORTH,STANDARD,8.37,31.1
ORD004077,CUST01045,2026-03-28 12:51:00,EAST,STANDARD,9.16,25.8
ORD004078,CUST00190,2026-05-30 20:08:00,EAST,STANDARD,0.75,85.9
ORD004079,CUST00563,2026-05-15 01:09:00,EAST,STANDARD,10.81,72.8
ORD004080,CUST00784,2026-04-13 12:20:00,CENTRAL,EXPRESS,14.68,54.3
ORD004081,CUST00087,2026-04-14 12:47:00,SOUTH,EXPRESS,4.62,25.2
ORD004082,CUST00093,2026-03-22 03:44:00,NORTH,STANDARD,20.77,101.9
ORD004083,CUST00178,2026-01-26 04:08:00,EAST,STANDARD,20.39,68.5
ORD004084,CUST00426,2026-03-20 01:52:00,EAST,EXPRESS,5.03,79.3
ORD004085,CUST01131,2026-05-19 17:14:00,NORTH,STANDARD,18.9,70.5
ORD004086,CUST00221,2026-04-08 11:33:00,WEST,EXPRESS,14.56,105.4
ORD004087,CUST00264,2026-02-06 09:09:00,NORTH,STANDARD,20.3,26.0
ORD004088,CUST00056,2026-04-22 09:40:00,SOUTH,STANDARD,6.61,3.9
ORD004089,CUST00778,2026-03-20 07:11:00,CENTRAL,STANDARD,1.19,60.5
ORD004090,CUST01037,2026-04-21 13:32:00,WEST,PRIORITY,5.22,60.9
ORD004091,CUST01086,2026-01-11 18:53:00,CENTRAL,EXPRESS,24.41,18.5
ORD004092,CUST01190,2026-04-09 22:04:00,SOUTH,STANDARD,12.6,76.1
ORD004093,CUST00812,2026-01-26 11:35:00,NORTH,STANDARD,12.77,75.4
ORD004094,CUST00357,2026-04-03 06:30:00,NORTH,EXPRESS,13.7,69.3
ORD004095,CUST01033,2026-05-05 05:02:00,CENTRAL,STANDARD,22.69,58.9
ORD004096,CUST00546,2026-03-10 23:01:00,EAST,STANDARD,0.78,66.0
ORD004097,CUST00322,2026-04-26 04:10:00,EAST,STANDARD,15.36,94.6
ORD004098,CUST01088,2026-02-08 20:48:00,EAST,STANDARD,0.31,66.0
ORD004099,CUST00934,2026-04-11 13:16:00,CENTRAL,STANDARD,20.53,113.5
ORD004100,CUST01105,2026-03-10 21:46:00,WEST,PRIORITY,15.93,47.0
ORD004101,CUST01033,2026-05-06 10:47:00,NORTH,STANDARD,10.68,87.5
ORD004102,CUST00050,2026-04-07 22:52:00,WEST,EXPRESS,0.41,84.6
ORD004103,CUST00494,2026-03-22 03:12:00,NORTH,STANDARD,18.43,105.1
ORD004104,CUST00656,2026-03-30 20:02:00,CENTRAL,PRIORITY,2.64,76.2
ORD004105,CUST00582,2026-05-30 06:17:00,SOUTH,PRIORITY,3.16,57.9
ORD004106,CUST00517,2026-02-15 01:53:00,SOUTH,EXPRESS,12.52,65.8
ORD004107,CUST00721,2026-04-29 10:44:00,CENTRAL,STANDARD,10.98,4.8
ORD004108,CUST00519,2026-01-03 17:12:00,NORTH,STANDARD,11.34,49.3
ORD004109,CUST01047,2026-05-01 19:12:00,EAST,EXPRESS,8.71,15.9
ORD004110,CUST00824,2026-03-24 23:22:00,SOUTH,EXPRESS,14.4,7.5
ORD004111,CUST00968,2026-04-23 08:52:00,EAST,STANDARD,16.72,12.8
ORD004112,CUST00478,2026-04-12 15:59:00,WEST,EXPRESS,13.24,118.7
ORD004113,CUST01075,2026-03-13 07:08:00,SOUTH,STANDARD,16.24,31.1
ORD004114,CUST00124,2026-02-11 12:16:00,EAST,STANDARD,12.53,77.3
ORD004115,CUST00163,2026-05-09 18:42:00,EAST,EXPRESS,14.57,49.8
ORD004116,CUST00108,2026-05-14 02:18:00,NORTH,STANDARD,10.81,103.6
ORD004117,CUST00155,2026-02-22 02:03:00,CENTRAL,EXPRESS,14.25,103.0
ORD004118,CUST00662,2026-02-26 11:37:00,EAST,PRIORITY,23.4,30.6
ORD004119,CUST00551,2026-03-15 02:13:00,SOUTH,EXPRESS,21.76,87.5
ORD004120,CUST00697,2026-05-02 08:21:00,CENTRAL,STANDARD,23.36,55.5
ORD004121,CUST00324,2026-01-21 02:15:00,WEST,PRIORITY,9.46,93.1
ORD004122,CUST00828,2026-05-17 23:12:00,NORTH,EXPRESS,20.38,12.1
ORD004123,CUST00733,2026-01-07 08:28:00,NORTH,STANDARD,4.57,117.5
ORD004124,CUST00848,2026-03-03 20:37:00,SOUTH,PRIORITY,16.91,109.8
ORD004125,CUST01023,2026-03-31 12:20:00,EAST,STANDARD,24.9,2.8
ORD004126,CUST01126,2026-04-09 02:18:00,WEST,STANDARD,15.07,108.1
ORD004127,CUST00122,2026-02-17 15:23:00,NORTH,EXPRESS,22.06,20.5
ORD004128,CUST00561,2026-05-13 21:00:00,SOUTH,STANDARD,16.54,75.6
ORD004129,CUST00604,2026-04-28 08:54:00,EAST,STANDARD,19.44,117.1
ORD004130,CUST01022,2026-05-07 10:45:00,EAST,EXPRESS,1.53,119.7
ORD004131,CUST00806,2026-05-12 04:58:00,EAST,PRIORITY,12.12,94.7
ORD004132,CUST00840,2026-03-24 07:03:00,NORTH,STANDARD,14.99,53.6
ORD004133,CUST00339,2026-04-16 15:25:00,CENTRAL,STANDARD,9.61,31.9
ORD004134,CUST00963,2026-05-22 07:13:00,NORTH,PRIORITY,21.69,22.4
ORD004135,CUST00745,2026-03-27 17:35:00,CENTRAL,STANDARD,2.4,92.3
ORD004136,CUST00776,2026-03-06 00:23:00,NORTH,EXPRESS,24.85,27.5
ORD004137,CUST00958,2026-05-07 04:25:00,NORTH,STANDARD,0.7,102.5
ORD004138,CUST00599,2026-02-13 16:40:00,EAST,PRIORITY,13.59,94.2
ORD004139,CUST00968,2026-02-08 08:19:00,NORTH,STANDARD,4.26,76.8
ORD004140,CUST01047,2026-01-15 13:58:00,EAST,STANDARD,19.25,117.0
ORD004141,CUST00107,2026-03-31 00:19:00,NORTH,STANDARD,0.9,4.0
ORD004142,CUST00446,2026-02-04 00:28:00,WEST,STANDARD,23.31,85.9
ORD004143,CUST00928,2026-01-29 02:07:00,NORTH,PRIORITY,12.5,63.5
ORD004144,CUST00495,2026-03-22 12:26:00,CENTRAL,PRIORITY,12.57,80.0
ORD004145,CUST00400,2026-03-13 00:42:00,CENTRAL,EXPRESS,20.31,36.8
ORD004146,CUST00743,2026-03-24 14:27:00,CENTRAL,STANDARD,4.31,97.2
ORD004147,CUST00721,2026-01-20 07:15:00,EAST,EXPRESS,14.52,20.7
ORD004148,CUST00679,2026-05-14 23:24:00,SOUTH,STANDARD,5.28,117.1
ORD004149,CUST00612,2026-05-30 00:45:00,WEST,STANDARD,9.7,8.6
ORD004150,CUST00231,2026-05-27 08:44:00,NORTH,EXPRESS,19.69,21.4
ORD004151,CUST01069,2026-05-03 06:41:00,WEST,STANDARD,0.32,15.4
ORD004152,CUST00864,2026-02-05 10:27:00,NORTH,EXPRESS,0.27,108.1
ORD004153,CUST00350,2026-05-14 04:13:00,CENTRAL,STANDARD,14.47,99.5
ORD004154,CUST01056,2026-05-04 08:54:00,CENTRAL,STANDARD,5.02,10.1
ORD004155,CUST00423,2026-04-09 09:11:00,WEST,STANDARD,16.48,53.9
ORD004156,CUST00515,2026-04-30 07:58:00,CENTRAL,STANDARD,19.62,14.7
ORD004157,CUST00647,2026-05-04 18:33:00,CENTRAL,PRIORITY,19.04,78.5
ORD004158,CUST01177,2026-05-11 16:45:00,SOUTH,EXPRESS,11.28,80.1
ORD004159,CUST01082,2026-03-02 13:57:00,NORTH,EXPRESS,1.66,81.2
ORD004160,CUST00063,2026-02-05 02:38:00,NORTH,EXPRESS,10.98,16.5
ORD004161,CUST00561,2026-02-20 19:49:00,EAST,STANDARD,23.79,10.2
ORD004162,CUST00189,2026-05-12 07:22:00,EAST,STANDARD,6.9,33.4
ORD004163,CUST00804,2026-04-30 07:34:00,EAST,STANDARD,9.59,37.2
ORD004164,CUST00395,2026-05-13 06:05:00,SOUTH,STANDARD,12.02,116.9
ORD004165,CUST00888,2026-04-05 20:23:00,EAST,EXPRESS,19.85,96.4
ORD004166,CUST00873,2026-05-19 17:47:00,SOUTH,STANDARD,17.63,76.7
ORD004167,CUST00452,2026-03-26 12:14:00,SOUTH,EXPRESS,19.8,39.3
ORD004168,CUST00144,2026-04-26 20:07:00,WEST,STANDARD,5.22,112.2
ORD004169,CUST00981,2026-01-21 13:22:00,NORTH,STANDARD,3.22,72.9
ORD004170,CUST00243,2026-01-23 00:38:00,WEST,EXPRESS,14.44,102.7
ORD004171,CUST00416,2026-01-20 03:59:00,CENTRAL,STANDARD,7.27,53.7
ORD004172,CUST00861,2026-01-13 20:27:00,SOUTH,STANDARD,21.6,61.8
ORD004173,CUST00637,2026-05-10 21:25:00,WEST,STANDARD,14.17,61.5
ORD004174,CUST01088,2026-05-16 02:39:00,WEST,STANDARD,10.88,22.1
ORD004175,CUST00026,2026-05-23 03:00:00,NORTH,STANDARD,11.12,108.0
ORD004176,CUST00399,2026-05-19 19:16:00,SOUTH,STANDARD,21.48,87.5
ORD004177,CUST00914,2026-05-20 11:06:00,CENTRAL,PRIORITY,7.07,64.7
ORD004178,CUST00244,2026-04-27 21:18:00,SOUTH,STANDARD,10.62,39.8
ORD004179,CUST00444,2026-05-01 12:28:00,NORTH,STANDARD,14.34,77.0
ORD004180,CUST00129,2026-03-08 14:51:00,NORTH,STANDARD,2.05,29.7
ORD004181,CUST00902,2026-04-19 09:50:00,NORTH,STANDARD,18.39,34.5
ORD004182,CUST00457,2026-04-23 10:20:00,EAST,PRIORITY,12.46,68.2
ORD004183,CUST00889,2026-05-24 23:50:00,CENTRAL,STANDARD,0.72,60.6
ORD004184,CUST00597,2026-02-26 08:59:00,NORTH,STANDARD,16.04,104.7
ORD004185,CUST00956,2026-05-05 22:05:00,SOUTH,EXPRESS,7.1,116.5
ORD004186,CUST01063,2026-05-16 16:44:00,EAST,STANDARD,7.15,81.7
ORD004187,CUST00992,2026-02-02 09:44:00,EAST,PRIORITY,1.03,8.0
ORD004188,CUST00712,2026-04-18 13:28:00,CENTRAL,EXPRESS,4.62,19.1
ORD004189,CUST00859,2026-02-18 07:17:00,NORTH,EXPRESS,14.83,101.3
ORD004190,CUST00170,2026-01-03 01:47:00,SOUTH,EXPRESS,20.28,28.7
ORD004191,CUST00996,2026-05-08 04:48:00,WEST,STANDARD,8.32,37.4
ORD004192,CUST00739,2026-05-16 05:12:00,EAST,STANDARD,17.41,31.5
ORD004193,CUST00009,2026-01-22 14:00:00,NORTH,STANDARD,21.47,57.8
ORD004194,CUST01118,2026-05-20 02:45:00,EAST,PRIORITY,20.19,30.6
ORD004195,CUST01033,2026-05-19 06:09:00,SOUTH,EXPRESS,6.21,56.1
ORD004196,CUST00297,2026-01-18 17:26:00,SOUTH,STANDARD,19.98,58.4
ORD004197,CUST00340,2026-04-11 16:26:00,NORTH,STANDARD,22.18,45.5
ORD004198,CUST00668,2026-05-12 09:36:00,CENTRAL,STANDARD,22.35,94.0
ORD004199,CUST01109,2026-01-30 05:42:00,CENTRAL,STANDARD,9.26,42.3
ORD004200,CUST00048,2026-05-20 17:22:00,WEST,EXPRESS,4.1,77.1
ORD004201,CUST00780,2026-01-04 19:03:00,CENTRAL,STANDARD,8.93,16.8
ORD004202,CUST00838,2026-03-26 00:34:00,EAST,EXPRESS,1.78,45.0
ORD004203,CUST00441,2026-02-24 23:57:00,NORTH,EXPRESS,21.89,112.5
ORD004204,CUST00864,2026-02-08 18:14:00,WEST,STANDARD,24.68,118.5
ORD004205,CUST00064,2026-05-28 11:39:00,EAST,STANDARD,4.77,112.3
ORD004206,CUST00800,2026-05-27 01:50:00,EAST,STANDARD,18.74,101.6
ORD004207,CUST00681,2026-01-21 23:04:00,SOUTH,EXPRESS,23.18,19.4
ORD004208,CUST00575,2026-05-21 17:13:00,WEST,EXPRESS,16.98,96.2
ORD004209,CUST01061,2026-01-11 14:31:00,WEST,STANDARD,17.01,113.2
ORD004210,CUST00153,2026-01-07 23:23:00,WEST,EXPRESS,13.33,62.7
ORD004211,CUST00299,2026-04-17 05:44:00,CENTRAL,PRIORITY,9.57,37.4
ORD004212,CUST00217,2026-05-17 19:40:00,NORTH,STANDARD,16.34,76.4
ORD004213,CUST00851,2026-02-02 07:51:00,EAST,EXPRESS,17.23,46.6
ORD004214,CUST01119,2026-04-23 02:34:00,CENTRAL,EXPRESS,20.61,81.6
ORD004215,CUST00141,2026-01-17 22:54:00,NORTH,STANDARD,7.2,89.6
ORD004216,CUST00061,2026-04-03 15:42:00,EAST,PRIORITY,16.63,35.1
ORD004217,CUST00232,2026-02-06 08:50:00,SOUTH,STANDARD,19.8,85.6
ORD004218,CUST00149,2026-05-11 10:20:00,CENTRAL,STANDARD,23.07,7.5
ORD004219,CUST00493,2026-01-09 17:50:00,CENTRAL,PRIORITY,14.34,59.1
ORD004220,CUST00068,2026-01-13 05:04:00,CENTRAL,EXPRESS,11.92,56.1
ORD004221,CUST00215,2026-01-23 15:34:00,SOUTH,PRIORITY,9.05,83.3
ORD004222,CUST00219,2026-01-25 10:47:00,NORTH,STANDARD,3.01,94.6
ORD004223,CUST00288,2026-04-01 04:00:00,EAST,STANDARD,13.87,104.9
ORD004224,CUST00536,2026-01-22 10:20:00,WEST,STANDARD,21.66,20.9
ORD004225,CUST00020,2026-04-15 21:19:00,EAST,STANDARD,23.37,3.2
ORD004226,CUST00813,2026-04-27 06:06:00,SOUTH,STANDARD,13.67,3.1
ORD004227,CUST00062,2026-04-14 05:30:00,CENTRAL,EXPRESS,2.46,72.0
ORD004228,CUST00484,2026-05-29 18:59:00,WEST,STANDARD,11.74,18.0
ORD004229,CUST00747,2026-01-10 02:11:00,CENTRAL,PRIORITY,0.38,88.6
ORD004230,CUST00230,2026-03-15 11:27:00,SOUTH,STANDARD,8.27,9.1
ORD004231,CUST00994,2026-02-14 17:09:00,NORTH,EXPRESS,9.21,9.9
ORD004232,CUST00811,2026-03-22 22:03:00,SOUTH,STANDARD,21.65,70.8
ORD004233,CUST00634,2026-01-18 05:54:00,SOUTH,STANDARD,15.87,50.9
ORD004234,CUST01060,2026-03-08 03:10:00,WEST,STANDARD,5.69,13.0
ORD004235,CUST00057,2026-05-26 01:11:00,CENTRAL,STANDARD,9.92,82.1
ORD004236,CUST00494,2026-04-29 06:50:00,NORTH,STANDARD,9.2,115.8
ORD004237,CUST00759,2026-03-07 22:09:00,CENTRAL,EXPRESS,18.21,114.1
ORD004238,CUST00044,2026-01-26 19:36:00,SOUTH,STANDARD,2.55,117.3
ORD004239,CUST00230,2026-03-30 20:00:00,EAST,STANDARD,24.23,15.3
ORD004240,CUST00043,2026-02-21 07:48:00,WEST,STANDARD,9.91,20.0
ORD004241,CUST00709,2026-03-19 14:44:00,CENTRAL,EXPRESS,21.79,67.4
ORD004242,CUST01139,2026-03-30 18:07:00,NORTH,EXPRESS,20.74,46.6
ORD004243,CUST00772,2026-05-18 03:53:00,EAST,STANDARD,7.43,18.0
ORD004244,CUST00132,2026-02-24 05:50:00,EAST,STANDARD,9.01,114.9
ORD004245,CUST00874,2026-05-12 02:55:00,CENTRAL,STANDARD,11.87,116.9
ORD004246,CUST00417,2026-03-17 09:41:00,NORTH,STANDARD,19.63,4.0
ORD004247,CUST00117,2026-04-28 15:56:00,CENTRAL,STANDARD,17.8,80.1
ORD004248,CUST00231,2026-03-31 19:30:00,NORTH,EXPRESS,0.52,21.6
ORD004249,CUST00165,2026-02-04 12:17:00,EAST,EXPRESS,11.36,23.2
ORD004250,CUST00758,2026-02-18 15:44:00,NORTH,STANDARD,6.33,117.4
ORD004251,CUST00550,2026-04-12 04:30:00,SOUTH,STANDARD,11.25,74.0
ORD004252,CUST01113,2026-01-31 00:55:00,CENTRAL,STANDARD,16.59,43.1
ORD004253,CUST00584,2026-03-12 14:29:00,EAST,EXPRESS,20.95,120.0
ORD004254,CUST00678,2026-01-09 22:34:00,CENTRAL,STANDARD,8.95,89.6
ORD004255,CUST00730,2026-03-27 12:56:00,NORTH,EXPRESS,14.56,21.3
ORD004256,CUST00220,2026-02-15 22:07:00,SOUTH,STANDARD,21.49,39.4
ORD004257,CUST00381,2026-05-03 16:32:00,CENTRAL,EXPRESS,8.57,68.2
ORD004258,CUST01086,2026-02-07 14:20:00,CENTRAL,EXPRESS,22.07,102.2
ORD004259,CUST01002,2026-02-10 04:11:00,NORTH,EXPRESS,13.62,97.6
ORD004260,CUST00951,2026-05-25 09:11:00,WEST,STANDARD,17.46,104.6
ORD004261,CUST00673,2026-01-03 13:29:00,WEST,EXPRESS,14.55,5.2
ORD004262,CUST00051,2026-03-21 17:04:00,CENTRAL,PRIORITY,24.86,106.9
ORD004263,CUST00425,2026-04-11 19:03:00,EAST,STANDARD,19.34,111.2
ORD004264,CUST00946,2026-04-25 00:22:00,SOUTH,STANDARD,4.67,49.7
ORD004265,CUST00542,2026-02-11 19:43:00,WEST,EXPRESS,4.93,103.5
ORD004266,CUST00658,2026-05-05 15:06:00,NORTH,PRIORITY,6.79,82.5
ORD004267,CUST00814,2026-04-05 14:45:00,SOUTH,STANDARD,14.52,61.3
ORD004268,CUST00178,2026-04-17 09:13:00,NORTH,STANDARD,0.38,82.0
ORD004269,CUST00905,2026-02-15 19:48:00,SOUTH,STANDARD,13.45,9.0
ORD004270,CUST00987,2026-05-11 13:08:00,NORTH,EXPRESS,18.79,18.0
ORD004271,CUST00945,2026-03-11 17:54:00,SOUTH,STANDARD,5.28,55.9
ORD004272,CUST00663,2026-03-05 18:45:00,WEST,EXPRESS,11.41,112.5
ORD004273,CUST00812,2026-04-04 10:19:00,CENTRAL,STANDARD,4.57,48.9
ORD004274,CUST00550,2026-02-10 22:53:00,CENTRAL,STANDARD,3.29,66.1
ORD004275,CUST00829,2026-03-10 05:56:00,WEST,STANDARD,13.33,6.6
ORD004276,CUST00577,2026-02-22 00:16:00,WEST,EXPRESS,4.78,63.7
ORD004277,CUST00421,2026-02-18 00:01:00,WEST,STANDARD,23.5,65.9
ORD004278,CUST00192,2026-04-05 05:39:00,NORTH,STANDARD,22.79,91.8
ORD004279,CUST00626,2026-03-04 00:41:00,NORTH,EXPRESS,0.28,107.9
ORD004280,CUST01004,2026-03-17 07:53:00,EAST,STANDARD,18.19,24.5
ORD004281,CUST00973,2026-04-29 09:25:00,SOUTH,EXPRESS,4.2,59.0
ORD004282,CUST01188,2026-02-04 00:02:00,EAST,EXPRESS,13.47,5.1
ORD004283,CUST00997,2026-01-12 19:15:00,WEST,STANDARD,6.12,60.9
ORD004284,CUST01010,2026-02-26 15:24:00,CENTRAL,PRIORITY,11.91,50.2
ORD004285,CUST00063,2026-02-15 10:19:00,CENTRAL,STANDARD,12.12,9.9
ORD004286,CUST01162,2026-02-10 21:34:00,NORTH,EXPRESS,22.34,115.9
ORD004287,CUST00198,2026-02-20 02:39:00,WEST,STANDARD,6.4,38.7
ORD004288,CUST00616,2026-05-29 11:22:00,CENTRAL,STANDARD,21.52,11.2
ORD004289,CUST00797,2026-04-01 23:05:00,CENTRAL,STANDARD,17.04,34.3
ORD004290,CUST00309,2026-04-13 10:37:00,NORTH,STANDARD,11.05,119.0
ORD004291,CUST00860,2026-01-24 13:56:00,EAST,STANDARD,7.83,40.2
ORD004292,CUST00144,2026-03-29 13:36:00,SOUTH,EXPRESS,3.42,54.8
ORD004293,CUST00386,2026-04-22 12:27:00,EAST,EXPRESS,17.71,49.5
ORD004294,CUST00846,2026-04-19 07:45:00,CENTRAL,STANDARD,5.64,106.6
ORD004295,CUST00975,2026-05-16 04:57:00,EAST,STANDARD,2.32,103.4
ORD004296,CUST01016,2026-04-06 17:55:00,EAST,STANDARD,17.26,33.9
ORD004297,CUST01098,2026-05-05 05:56:00,CENTRAL,PRIORITY,4.96,35.7
ORD004298,CUST00547,2026-03-01 07:18:00,NORTH,STANDARD,20.85,47.4
ORD004299,CUST01059,2026-02-01 18:06:00,CENTRAL,STANDARD,24.0,67.1
ORD004300,CUST00842,2026-02-08 04:10:00,SOUTH,STANDARD,0.26,100.3
ORD004301,CUST01006,2026-02-16 18:07:00,NORTH,EXPRESS,11.04,107.1
ORD004302,CUST00032,2026-04-06 15:25:00,WEST,EXPRESS,2.72,99.2
ORD004303,CUST00424,2026-04-24 23:07:00,SOUTH,EXPRESS,6.03,75.1
ORD004304,CUST00372,2026-03-07 14:20:00,NORTH,STANDARD,23.52,45.4
ORD004305,CUST00618,2026-04-06 04:09:00,WEST,STANDARD,3.88,9.5
ORD004306,CUST00691,2026-02-27 12:16:00,WEST,STANDARD,17.98,91.8
ORD004307,CUST00014,2026-05-23 00:40:00,NORTH,EXPRESS,23.22,99.5
ORD004308,CUST00776,2026-03-16 03:17:00,NORTH,EXPRESS,4.28,35.7
ORD004309,CUST00188,2026-04-04 03:23:00,NORTH,STANDARD,5.91,83.2
ORD004310,CUST00539,2026-03-13 19:54:00,NORTH,STANDARD,4.93,93.2
ORD004311,CUST00399,2026-02-13 02:46:00,CENTRAL,STANDARD,20.36,37.9
ORD004312,CUST00237,2026-04-04 19:14:00,WEST,EXPRESS,13.03,5.3
ORD004313,CUST00396,2026-03-18 12:47:00,SOUTH,PRIORITY,13.26,32.0
ORD004314,CUST00494,2026-03-24 04:53:00,CENTRAL,STANDARD,4.28,78.9
ORD004315,CUST00603,2026-02-09 11:18:00,NORTH,EXPRESS,2.3,24.5
ORD004316,CUST00702,2026-03-15 06:19:00,WEST,EXPRESS,21.34,67.3
ORD004317,CUST00430,2026-03-18 13:03:00,EAST,STANDARD,13.27,24.6
ORD004318,CUST00995,2026-03-25 03:48:00,WEST,PRIORITY,24.92,73.1
ORD004319,CUST00272,2026-02-19 15:22:00,CENTRAL,STANDARD,5.61,10.5
ORD004320,CUST00243,2026-05-28 12:49:00,SOUTH,STANDARD,15.2,40.8
ORD004321,CUST00611,2026-02-07 06:34:00,CENTRAL,PRIORITY,13.3,45.9
ORD004322,CUST00796,2026-03-12 16:18:00,WEST,STANDARD,13.74,51.7
ORD004323,CUST01064,2026-05-20 16:44:00,WEST,STANDARD,5.95,109.6
ORD004324,CUST00585,2026-04-22 06:42:00,NORTH,EXPRESS,19.79,32.0
ORD004325,CUST00928,2026-01-26 07:39:00,EAST,STANDARD,8.72,18.9
ORD004326,CUST00335,2026-04-11 07:16:00,WEST,STANDARD,1.56,38.8
ORD004327,CUST00518,2026-03-11 18:14:00,NORTH,STANDARD,13.74,117.8
ORD004328,CUST00236,2026-05-04 07:20:00,NORTH,STANDARD,16.24,64.7
ORD004329,CUST00734,2026-01-06 14:27:00,NORTH,STANDARD,16.42,75.3
ORD004330,CUST00980,2026-05-07 03:42:00,EAST,EXPRESS,20.29,97.9
ORD004331,CUST01063,2026-03-15 15:50:00,SOUTH,STANDARD,18.33,88.4
ORD004332,CUST01151,2026-03-13 16:06:00,SOUTH,EXPRESS,3.16,2.2
ORD004333,CUST00266,2026-02-25 10:01:00,CENTRAL,STANDARD,7.72,73.6
ORD004334,CUST00641,2026-02-11 05:01:00,WEST,STANDARD,24.1,96.5
ORD004335,CUST00271,2026-01-21 01:57:00,WEST,STANDARD,1.4,65.4
ORD004336,CUST00522,2026-04-03 16:05:00,SOUTH,STANDARD,22.94,95.0
ORD004337,CUST00505,2026-03-12 09:29:00,EAST,STANDARD,15.9,48.5
ORD004338,CUST00347,2026-02-10 00:32:00,SOUTH,STANDARD,22.67,16.8
ORD004339,CUST00642,2026-04-27 06:15:00,WEST,STANDARD,17.3,83.7
ORD004340,CUST00358,2026-03-29 16:47:00,WEST,EXPRESS,18.26,101.2
ORD004341,CUST00674,2026-03-21 14:25:00,CENTRAL,STANDARD,4.04,12.1
ORD004342,CUST00849,2026-05-11 19:52:00,SOUTH,EXPRESS,21.06,109.8
ORD004343,CUST00577,2026-01-13 03:25:00,NORTH,STANDARD,13.46,8.5
ORD004344,CUST00288,2026-02-08 20:01:00,EAST,EXPRESS,10.82,84.4
