ORDER_ID,COURIER,WAREHOUSE,HANDOFFS,PRIOR_DELAYS,DELIVERY_DELAY_MINUTES
ORD003719,NovaShip,WH-A1,4,6,71.3
ORD003720,CityHop,WH-B2,3,3,73.8
ORD003721,NovaShip,WH-C3,2,6,114.0
ORD003722,SwiftRun,WH-C3,5,4,73.8
ORD003723,CityHop,WH-D4,0,2,48.8
ORD003724,NovaShip,WH-D4,1,6,104.2
ORD003725,CityHop,WH-C3,1,7,102.7
ORD003726,CityHop,WH-A1,5,7,113.7
ORD003727,CityHop,WH-D4,5,5,97.0
ORD003728,SwiftRun,WH-C3,1,2,38.5
ORD003729,RapidoLog,WH-A1,4,5,83.9
ORD003730,MetroDash,WH-C3,3,0,83.4
ORD003731,RapidoLog,WH-D4,2,2,27.5
ORD003732,RapidoLog,WH-A1,3,6,73.6
ORD003733,MetroDash,WH-D4,1,0,80.1
ORD003734,MetroDash,WH-B2,3,0,94.7
ORD003735,MetroDash,WH-A1,2,8,91.6
ORD003736,RapidoLog,WH-B2,5,0,100.9
ORD003737,CityHop,WH-A1,5,2,103.5
ORD003738,MetroDash,WH-B2,5,0,65.9
ORD003739,SwiftRun,WH-C3,1,2,63.6
ORD003740,MetroDash,WH-D4,0,7,47.6
ORD003741,NovaShip,WH-A1,2,7,102.5
ORD003742,NovaShip,WH-D4,2,5,82.5
ORD003743,SwiftRun,WH-C3,5,5,72.6
ORD003744,CityHop,WH-C3,0,2,59.8
ORD003745,NovaShip,WH-D4,5,2,120.4
ORD003746,SwiftRun,WH-D4,5,2,64.2
ORD003747,NovaShip,WH-D4,5,5,102.8
ORD003748,MetroDash,WH-D4,1,4,63.8
ORD003749,RapidoLog,WH-D4,5,2,70.9
ORD003750,MetroDash,WH-D4,2,3,80.0
ORD003751,RapidoLog,WH-A1,5,8,111.5
ORD003752,SwiftRun,WH-C3,0,8,50.2
ORD003753,SwiftRun,WH-B2,3,8,99.2
ORD003754,NovaShip,WH-A1,2,8,88.5
ORD003755,SwiftRun,WH-C3,0,8,61.7
ORD003756,NovaShip,WH-D4,4,0,63.4
ORD003757,NovaShip,WH-C3,3,0,55.7
ORD003758,CityHop,WH-B2,4,1,75.7
ORD003759,MetroDash,WH-A1,3,4,103.2
ORD003760,NovaShip,WH-B2,0,3,63.7
ORD003761,CityHop,WH-D4,5,1,81.2
ORD003762,CityHop,WH-A1,2,3,75.3
ORD003763,SwiftRun,WH-D4,1,5,48.1
ORD003764,NovaShip,WH-D4,3,4,79.5
ORD003765,CityHop,WH-C3,3,4,77.9
ORD003766,MetroDash,WH-C3,0,8,81.1
ORD003767,RapidoLog,WH-C3,4,8,96.6
ORD003768,MetroDash,WH-C3,5,6,88.8
ORD003769,MetroDash,WH-A1,1,7,54.6
ORD003770,CityHop,WH-C3,5,7,110.4
ORD003771,MetroDash,WH-A1,0,7,99.7
ORD003772,MetroDash,WH-D4,5,4,102.8
ORD003773,CityHop,WH-B2,4,1,81.1
ORD003774,RapidoLog,WH-D4,4,0,59.2
ORD003775,MetroDash,WH-A1,5,1,67.7
ORD003776,NovaShip,WH-B2,3,0,73.2
ORD003777,CityHop,WH-B2,1,4,86.8
ORD003778,RapidoLog,WH-D4,3,2,64.5
ORD003779,SwiftRun,WH-C3,1,1,61.9
ORD003780,NovaShip,WH-B2,4,6,72.0
ORD003781,SwiftRun,WH-C3,3,5,75.2
ORD003782,RapidoLog,WH-A1,3,3,71.9
ORD003783,CityHop,WH-C3,3,1,84.6
ORD003784,NovaShip,WH-A1,4,8,116.1
ORD003785,NovaShip,WH-C3,4,4,61.1
ORD003786,MetroDash,WH-B2,5,5,114.2
ORD003787,RapidoLog,WH-B2,3,3,60.6
ORD003788,RapidoLog,WH-D4,4,1,64.0
ORD003789,NovaShip,WH-A1,0,0,61.9
ORD003790,CityHop,WH-A1,2,7,79.8
ORD003791,SwiftRun,WH-D4,3,1,69.6
ORD003792,CityHop,WH-D4,1,4,84.1
ORD003793,NovaShip,WH-D4,3,5,90.0
ORD003794,SwiftRun,WH-D4,0,7,57.8
ORD003795,CityHop,WH-B2,1,5,95.4
ORD003796,MetroDash,WH-D4,2,8,72.6
ORD003797,NovaShip,WH-D4,4,1,74.7
ORD003798,SwiftRun,WH-A1,3,4,52.3
ORD003799,RapidoLog,WH-B2,5,1,72.1
ORD003800,MetroDash,WH-A1,1,2,62.9
ORD003801,CityHop,WH-B2,2,5,92.6
ORD003802,SwiftRun,WH-A1,5,7,74.5
ORD003803,RapidoLog,WH-C3,5,6,71.0
ORD003804,NovaShip,WH-B2,5,6,87.5
ORD003805,CityHop,WH-D4,5,4,126.4
ORD003806,RapidoLog,WH-B2,0,0,55.4
ORD003807,SwiftRun,WH-C3,5,1,102.3
ORD003808,SwiftRun,WH-B2,5,5,84.1
ORD003809,NovaShip,WH-D4,2,2,69.1
ORD003810,RapidoLog,WH-D4,5,0,83.6
ORD003811,RapidoLog,WH-A1,1,6,74.4
ORD003812,RapidoLog,WH-A1,0,2,37.3
ORD003813,MetroDash,WH-D4,4,3,83.2
ORD003814,CityHop,WH-A1,2,7,112.1
ORD003815,MetroDash,WH-C3,0,5,69.8
ORD003816,CityHop,WH-C3,1,8,82.4
ORD003817,MetroDash,WH-A1,5,2,101.3
ORD003818,RapidoLog,WH-D4,0,5,29.9
ORD003819,RapidoLog,WH-C3,5,7,78.0
ORD003820,SwiftRun,WH-A1,0,8,63.2
ORD003821,CityHop,WH-D4,5,4,89.5
ORD003822,SwiftRun,WH-A1,0,8,59.3
ORD003823,CityHop,WH-D4,3,1,78.2
ORD003824,RapidoLog,WH-C3,1,3,52.7
ORD003825,MetroDash,WH-B2,3,2,86.8
ORD003826,MetroDash,WH-B2,3,4,109.7
ORD003827,MetroDash,WH-A1,4,4,117.6
ORD003828,NovaShip,WH-D4,1,1,62.4
ORD003829,RapidoLog,WH-A1,4,8,84.1
ORD003830,MetroDash,WH-D4,3,5,61.6
ORD003831,CityHop,WH-C3,5,5,85.7
ORD003832,RapidoLog,WH-A1,3,3,82.3
ORD003833,CityHop,WH-B2,3,2,86.7
ORD003834,NovaShip,WH-A1,4,8,108.1
ORD003835,MetroDash,WH-B2,5,2,111.3
ORD003836,SwiftRun,WH-D4,1,6,52.0
ORD003837,NovaShip,WH-B2,2,4,85.1
ORD003838,MetroDash,WH-A1,3,5,67.0
ORD003839,NovaShip,WH-D4,2,8,81.8
ORD003840,SwiftRun,WH-D4,4,7,57.7
ORD003841,RapidoLog,WH-B2,3,6,95.0
ORD003842,RapidoLog,WH-D4,3,0,84.3
ORD003843,CityHop,WH-A1,0,4,46.9
ORD003844,SwiftRun,WH-A1,0,7,42.0
ORD003845,RapidoLog,WH-B2,2,4,51.9
ORD003846,RapidoLog,WH-D4,2,3,57.7
ORD003847,SwiftRun,WH-D4,5,0,98.5
ORD003848,NovaShip,WH-A1,2,3,63.3
ORD003849,NovaShip,WH-C3,0,7,47.0
ORD003850,MetroDash,WH-A1,1,8,43.4
ORD003851,MetroDash,WH-D4,4,5,101.8
ORD003852,MetroDash,WH-C3,0,3,83.0
ORD003853,MetroDash,WH-A1,4,5,95.5
ORD003854,NovaShip,WH-A1,3,7,115.5
ORD003855,RapidoLog,WH-D4,3,5,74.2
ORD003856,SwiftRun,WH-A1,2,7,64.4
ORD003857,CityHop,WH-A1,0,8,65.0
ORD003858,CityHop,WH-D4,5,2,97.8
ORD003859,CityHop,WH-A1,2,0,82.3
ORD003860,SwiftRun,WH-D4,5,1,73.9
ORD003861,CityHop,WH-A1,5,4,102.2
ORD003862,SwiftRun,WH-B2,1,7,49.9
ORD003863,CityHop,WH-C3,4,3,60.8
ORD003864,RapidoLog,WH-C3,3,2,62.0
ORD003865,RapidoLog,WH-A1,4,3,79.6
ORD003866,NovaShip,WH-D4,3,3,90.3
ORD003867,NovaShip,WH-A1,2,8,67.7
ORD003868,NovaShip,WH-D4,0,7,35.7
ORD003869,SwiftRun,WH-A1,3,6,79.5
ORD003870,NovaShip,WH-A1,5,2,100.8
ORD003871,RapidoLog,WH-D4,1,5,77.4
ORD003872,RapidoLog,WH-D4,1,2,56.4
ORD003873,RapidoLog,WH-C3,2,0,61.1
ORD003874,SwiftRun,WH-C3,3,1,73.8
ORD003875,CityHop,WH-C3,3,1,100.9
ORD003876,CityHop,WH-B2,4,6,88.2
ORD003877,SwiftRun,WH-B2,5,7,104.7
ORD003878,MetroDash,WH-D4,1,6,75.0
ORD003879,RapidoLog,WH-A1,5,7,78.7
ORD003880,MetroDash,WH-D4,5,1,111.2
ORD003881,SwiftRun,WH-B2,1,6,51.6
ORD003882,SwiftRun,WH-A1,4,5,57.9
ORD003883,CityHop,WH-D4,4,8,104.9
ORD003884,RapidoLog,WH-A1,1,6,47.2
ORD003885,MetroDash,WH-D4,4,1,93.5
ORD003886,MetroDash,WH-D4,3,6,86.3
ORD003887,NovaShip,WH-A1,4,4,72.0
ORD003888,NovaShip,WH-C3,2,3,67.0
ORD003889,RapidoLog,WH-D4,4,4,80.9
ORD003890,NovaShip,WH-B2,1,0,62.0
ORD003891,SwiftRun,WH-D4,3,0,66.9
ORD003892,SwiftRun,WH-A1,0,6,61.3
ORD003893,NovaShip,WH-A1,0,3,37.1
ORD003894,MetroDash,WH-D4,4,1,73.9
ORD003895,SwiftRun,WH-A1,5,6,69.9
ORD003896,SwiftRun,WH-B2,3,2,45.3
ORD003897,CityHop,WH-A1,5,8,122.4
ORD003898,RapidoLog,WH-B2,0,0,34.8
ORD003899,NovaShip,WH-D4,5,0,102.9
ORD003900,MetroDash,WH-D4,4,6,98.9
ORD003901,RapidoLog,WH-B2,0,4,42.3
ORD003902,CityHop,WH-B2,4,0,97.5
ORD003903,SwiftRun,WH-C3,5,6,88.3
ORD003904,NovaShip,WH-C3,5,7,105.8
ORD003905,MetroDash,WH-D4,1,8,66.5
ORD003906,RapidoLog,WH-B2,2,4,45.9
ORD003907,CityHop,WH-D4,2,4,88.6
ORD003908,SwiftRun,WH-D4,5,2,81.8
ORD003909,NovaShip,WH-B2,3,5,76.6
ORD003910,NovaShip,WH-D4,2,0,87.4
ORD003911,SwiftRun,WH-B2,0,7,73.3
ORD003912,SwiftRun,WH-C3,1,3,71.9
ORD003913,SwiftRun,WH-A1,0,4,37.5
ORD003914,MetroDash,WH-D4,0,3,79.4
ORD003915,MetroDash,WH-B2,0,6,78.6
ORD003916,RapidoLog,WH-A1,4,4,61.2
ORD003917,NovaShip,WH-C3,0,8,93.4
ORD003918,CityHop,WH-B2,3,3,90.5
ORD003919,MetroDash,WH-C3,0,3,63.5
ORD003920,SwiftRun,WH-D4,3,5,60.0
ORD003921,RapidoLog,WH-D4,3,4,63.1
ORD003922,RapidoLog,WH-D4,5,5,80.3
ORD003923,NovaShip,WH-A1,3,8,95.5
ORD003924,SwiftRun,WH-B2,2,8,73.9
ORD003925,MetroDash,WH-D4,0,7,61.6
ORD003926,NovaShip,WH-C3,2,5,52.2
ORD003927,SwiftRun,WH-A1,5,1,86.4
ORD003928,SwiftRun,WH-A1,5,2,68.3
ORD003929,SwiftRun,WH-D4,1,0,53.8
ORD003930,SwiftRun,WH-A1,4,1,80.4
ORD003931,RapidoLog,WH-B2,2,1,67.1
ORD003932,SwiftRun,WH-A1,2,7,88.1
ORD003933,NovaShip,WH-B2,1,3,44.4
ORD003934,NovaShip,WH-C3,3,0,82.9
ORD003935,NovaShip,WH-B2,1,4,63.3
ORD003936,CityHop,WH-B2,1,1,52.0
ORD003937,CityHop,WH-C3,0,1,52.8
ORD003938,SwiftRun,WH-A1,3,8,73.5
ORD003939,CityHop,WH-D4,5,6,113.7
ORD003940,CityHop,WH-C3,3,4,92.6
ORD003941,NovaShip,WH-D4,1,6,80.7
ORD003942,CityHop,WH-B2,0,7,76.5
ORD003943,SwiftRun,WH-A1,5,1,64.2
ORD003944,MetroDash,WH-A1,2,5,58.6
ORD003945,NovaShip,WH-C3,3,2,74.0
ORD003946,RapidoLog,WH-A1,0,5,70.7
ORD003947,NovaShip,WH-A1,4,8,107.5
ORD003948,SwiftRun,WH-D4,4,5,48.3
ORD003949,SwiftRun,WH-B2,2,6,71.9
ORD003950,RapidoLog,WH-A1,3,2,66.2
ORD003951,MetroDash,WH-D4,5,7,68.7
ORD003952,CityHop,WH-B2,0,4,53.1
ORD003953,CityHop,WH-D4,0,4,79.0
ORD003954,SwiftRun,WH-C3,2,8,71.3
ORD003955,CityHop,WH-B2,3,3,70.7
ORD003956,SwiftRun,WH-B2,4,2,65.6
ORD003957,MetroDash,WH-B2,0,1,77.9
ORD003958,CityHop,WH-C3,5,1,89.3
ORD003959,MetroDash,WH-A1,4,7,75.9
ORD003960,NovaShip,WH-C3,1,1,77.4
ORD003961,RapidoLog,WH-B2,3,2,86.7
ORD003962,SwiftRun,WH-B2,3,1,63.5
ORD003963,CityHop,WH-C3,5,8,114.2
ORD003964,RapidoLog,WH-B2,4,1,77.9
ORD003965,RapidoLog,WH-B2,2,5,74.6
ORD003966,NovaShip,WH-B2,1,4,70.9
ORD003967,NovaShip,WH-B2,4,3,73.1
ORD003968,MetroDash,WH-C3,4,7,94.1
ORD003969,SwiftRun,WH-C3,1,3,52.9
ORD003970,RapidoLog,WH-B2,1,1,55.4
ORD003971,NovaShip,WH-C3,2,3,78.6
ORD003972,RapidoLog,WH-D4,4,1,49.1
ORD003973,RapidoLog,WH-A1,4,2,97.6
ORD003974,RapidoLog,WH-B2,2,7,80.0
ORD003975,MetroDash,WH-C3,2,0,66.8
ORD003976,RapidoLog,WH-A1,1,0,41.4
ORD003977,NovaShip,WH-A1,1,5,60.3
ORD003978,RapidoLog,WH-C3,2,5,71.3
ORD003979,SwiftRun,WH-D4,2,4,79.4
ORD003980,CityHop,WH-C3,3,7,82.9
ORD003981,RapidoLog,WH-C3,4,3,79.8
ORD003982,CityHop,WH-A1,3,7,75.4
ORD003983,RapidoLog,WH-C3,2,8,70.4
ORD003984,CityHop,WH-C3,4,7,107.0
ORD003985,CityHop,WH-B2,2,6,121.3
ORD003986,CityHop,WH-D4,3,0,71.3
ORD003987,SwiftRun,WH-A1,4,1,71.3
ORD003988,SwiftRun,WH-C3,4,5,73.5
ORD003989,SwiftRun,WH-D4,2,1,63.4
ORD003990,MetroDash,WH-A1,5,0,80.0
ORD003991,RapidoLog,WH-A1,1,5,37.1
ORD003992,CityHop,WH-C3,5,8,97.7
ORD003993,NovaShip,WH-A1,0,3,79.4
ORD003994,MetroDash,WH-D4,5,5,99.4
ORD003995,NovaShip,WH-C3,0,0,36.1
ORD003996,NovaShip,WH-B2,5,4,105.3
ORD003997,MetroDash,WH-D4,3,7,79.6
ORD003998,MetroDash,WH-C3,0,1,50.9
ORD003999,CityHop,WH-D4,3,7,95.8
ORD004000,MetroDash,WH-C3,1,6,45.3
ORD004001,RapidoLog,WH-D4,4,7,103.5
ORD004002,SwiftRun,WH-A1,5,5,95.8
ORD004003,RapidoLog,WH-D4,0,4,72.3
ORD004004,RapidoLog,WH-A1,1,5,72.3
ORD004005,CityHop,WH-A1,5,8,114.0
ORD004006,CityHop,WH-C3,2,5,62.0
ORD004007,RapidoLog,WH-B2,1,5,80.4
ORD004008,MetroDash,WH-A1,5,7,91.8
ORD004009,MetroDash,WH-D4,3,5,80.1
ORD004010,MetroDash,WH-D4,3,0,55.3
ORD004011,MetroDash,WH-D4,3,4,83.7
ORD004012,RapidoLog,WH-A1,3,5,94.5
ORD004013,MetroDash,WH-C3,3,1,64.9
ORD004014,CityHop,WH-A1,5,7,130.2
ORD004015,SwiftRun,WH-C3,3,7,65.3
ORD004016,SwiftRun,WH-B2,1,4,55.7
ORD004017,MetroDash,WH-D4,4,2,96.1
ORD004018,CityHop,WH-A1,0,2,66.6
ORD004019,SwiftRun,WH-B2,4,7,56.8
ORD004020,MetroDash,WH-A1,1,3,55.4
ORD004021,RapidoLog,WH-D4,5,4,73.1
ORD004022,CityHop,WH-B2,4,8,101.5
ORD004023,NovaShip,WH-C3,0,3,75.6
ORD004024,RapidoLog,WH-B2,0,6,50.5
ORD004025,RapidoLog,WH-D4,4,2,55.5
ORD004026,NovaShip,WH-D4,5,7,109.3
ORD004027,NovaShip,WH-A1,1,8,91.2
ORD004028,NovaShip,WH-A1,0,4,70.4
ORD004029,RapidoLog,WH-D4,2,2,71.6
ORD004030,CityHop,WH-A1,2,1,78.4
ORD004031,CityHop,WH-B2,5,3,69.4
ORD004032,RapidoLog,WH-B2,2,5,85.1
ORD004033,SwiftRun,WH-A1,0,5,33.0
ORD004034,SwiftRun,WH-D4,2,3,50.4
ORD004035,MetroDash,WH-A1,1,1,41.2
ORD004036,SwiftRun,WH-A1,0,1,45.6
ORD004037,NovaShip,WH-B2,1,4,59.3
ORD004038,RapidoLog,WH-D4,0,2,54.9
ORD004039,CityHop,WH-D4,0,1,75.0
ORD004040,CityHop,WH-B2,0,1,35.1
ORD004041,RapidoLog,WH-A1,1,7,67.8
ORD004042,CityHop,WH-C3,4,5,84.2
ORD004043,MetroDash,WH-C3,3,4,59.6
ORD004044,RapidoLog,WH-C3,2,1,44.0
ORD004045,NovaShip,WH-A1,3,0,39.9
ORD004046,RapidoLog,WH-A1,4,2,79.0
ORD004047,CityHop,WH-C3,5,4,133.8
ORD004048,RapidoLog,WH-D4,5,0,94.1
ORD004049,SwiftRun,WH-B2,3,8,63.8
ORD004050,SwiftRun,WH-C3,1,4,51.7
ORD004051,SwiftRun,WH-D4,3,8,58.0
ORD004052,NovaShip,WH-D4,1,3,63.2
ORD004053,SwiftRun,WH-D4,0,5,56.1
ORD004054,SwiftRun,WH-A1,0,7,82.1
ORD004055,RapidoLog,WH-D4,0,8,55.5
ORD004056,NovaShip,WH-B2,1,8,83.5
ORD004057,NovaShip,WH-B2,0,5,62.9
ORD004058,RapidoLog,WH-C3,5,0,83.3
ORD004059,NovaShip,WH-C3,2,7,76.2
ORD004060,RapidoLog,WH-B2,0,8,57.9
ORD004061,MetroDash,WH-C3,3,0,85.9
ORD004062,SwiftRun,WH-B2,2,5,36.5
ORD004063,SwiftRun,WH-D4,5,6,90.3
ORD004064,SwiftRun,WH-B2,2,3,68.5
ORD004065,MetroDash,WH-B2,2,4,71.6
ORD004066,RapidoLog,WH-B2,5,8,119.1
ORD004067,SwiftRun,WH-A1,0,0,31.0
ORD004068,NovaShip,WH-B2,0,0,61.2
ORD004069,RapidoLog,WH-A1,5,8,98.0
ORD004070,RapidoLog,WH-C3,4,0,76.0
ORD004071,CityHop,WH-B2,0,4,80.4
ORD004072,SwiftRun,WH-B2,0,0,38.4
ORD004073,CityHop,WH-D4,2,4,54.8
ORD004074,RapidoLog,WH-B2,4,2,63.3
ORD004075,SwiftRun,WH-C3,5,2,83.8
ORD004076,SwiftRun,WH-A1,3,8,67.9
ORD004077,NovaShip,WH-A1,4,4,91.2
ORD004078,SwiftRun,WH-D4,2,0,64.4
ORD004079,MetroDash,WH-B2,1,7,64.0
ORD004080,NovaShip,WH-D4,4,3,81.2
ORD004081,SwiftRun,WH-D4,0,5,23.0
ORD004082,MetroDash,WH-D4,1,4,93.2
ORD004083,RapidoLog,WH-D4,4,4,93.8
ORD004084,CityHop,WH-C3,2,6,60.2
ORD004085,SwiftRun,WH-C3,3,3,91.9
ORD004086,MetroDash,WH-B2,5,0,63.0
ORD004087,MetroDash,WH-B2,0,6,74.3
ORD004088,CityHop,WH-B2,4,6,83.2
ORD004089,MetroDash,WH-D4,0,2,33.7
ORD004090,CityHop,WH-B2,3,3,57.4
ORD004091,MetroDash,WH-A1,4,7,121.9
ORD004092,RapidoLog,WH-C3,0,8,66.3
ORD004093,RapidoLog,WH-B2,3,7,63.6
ORD004094,SwiftRun,WH-A1,3,6,61.3
ORD004095,SwiftRun,WH-C3,5,2,84.1
ORD004096,SwiftRun,WH-D4,4,2,60.9
ORD004097,NovaShip,WH-D4,0,3,83.6
ORD004098,CityHop,WH-C3,2,8,101.3
ORD004099,NovaShip,WH-B2,1,4,85.4
ORD004100,MetroDash,WH-A1,1,1,49.5
ORD004101,CityHop,WH-A1,2,7,82.8
ORD004102,RapidoLog,WH-B2,5,5,58.3
ORD004103,NovaShip,WH-D4,0,4,87.7
ORD004104,RapidoLog,WH-B2,5,1,61.4
ORD004105,CityHop,WH-D4,1,4,45.0
ORD004106,RapidoLog,WH-B2,5,0,76.2
ORD004107,CityHop,WH-A1,3,8,85.3
ORD004108,RapidoLog,WH-B2,0,7,94.8
ORD004109,CityHop,WH-C3,1,4,61.2
ORD004110,RapidoLog,WH-B2,1,6,60.7
ORD004111,CityHop,WH-A1,1,8,88.4
ORD004112,NovaShip,WH-B2,1,8,91.7
ORD004113,NovaShip,WH-D4,1,6,89.5
ORD004114,SwiftRun,WH-C3,1,7,54.0
ORD004115,RapidoLog,WH-B2,5,5,106.5
ORD004116,RapidoLog,WH-A1,4,6,84.7
ORD004117,SwiftRun,WH-A1,4,1,67.9
ORD004118,SwiftRun,WH-A1,3,8,73.2
ORD004119,MetroDash,WH-A1,5,5,109.2
ORD004120,MetroDash,WH-A1,3,3,107.6
ORD004121,RapidoLog,WH-A1,0,7,49.0
ORD004122,CityHop,WH-A1,5,2,100.7
ORD004123,RapidoLog,WH-C3,1,4,59.6
ORD004124,SwiftRun,WH-C3,1,4,54.1
ORD004125,NovaShip,WH-C3,5,5,110.7
ORD004126,RapidoLog,WH-C3,4,2,92.4
ORD004127,NovaShip,WH-B2,1,0,59.5
ORD004128,MetroDash,WH-D4,3,4,81.5
ORD004129,NovaShip,WH-C3,2,7,81.8
ORD004130,RapidoLog,WH-D4,1,4,38.2
ORD004131,NovaShip,WH-B2,5,4,86.6
ORD004132,CityHop,WH-C3,1,8,91.3
ORD004133,SwiftRun,WH-B2,4,2,57.4
ORD004134,NovaShip,WH-A1,0,5,59.5
ORD004135,NovaShip,WH-C3,1,4,69.8
ORD004136,MetroDash,WH-C3,2,0,59.8
ORD004137,MetroDash,WH-A1,5,3,68.8
ORD004138,CityHop,WH-C3,4,0,64.7
ORD004139,SwiftRun,WH-B2,3,4,67.5
ORD004140,NovaShip,WH-B2,3,7,99.9
ORD004141,CityHop,WH-A1,5,6,87.1
ORD004142,MetroDash,WH-B2,3,5,93.6
ORD004143,CityHop,WH-D4,0,7,34.5
ORD004144,MetroDash,WH-B2,4,6,79.9
ORD004145,CityHop,WH-C3,0,8,65.5
ORD004146,NovaShip,WH-A1,0,6,45.5
ORD004147,CityHop,WH-D4,4,7,91.6
ORD004148,RapidoLog,WH-B2,0,3,46.5
ORD004149,RapidoLog,WH-A1,3,6,77.3
ORD004150,NovaShip,WH-D4,2,5,74.0
ORD004151,MetroDash,WH-C3,1,8,66.0
ORD004152,RapidoLog,WH-D4,4,3,52.5
ORD004153,MetroDash,WH-D4,2,6,82.5
ORD004154,CityHop,WH-B2,5,4,79.5
ORD004155,RapidoLog,WH-B2,5,1,79.2
ORD004156,NovaShip,WH-D4,5,4,106.7
ORD004157,MetroDash,WH-C3,5,3,91.8
ORD004158,CityHop,WH-D4,1,6,66.9
ORD004159,NovaShip,WH-B2,2,1,43.8
ORD004160,SwiftRun,WH-D4,2,1,36.6
ORD004161,RapidoLog,WH-D4,5,7,110.1
ORD004162,SwiftRun,WH-A1,0,2,26.5
ORD004163,CityHop,WH-D4,5,6,91.7
ORD004164,SwiftRun,WH-A1,2,0,63.2
ORD004165,MetroDash,WH-B2,1,0,77.6
ORD004166,RapidoLog,WH-A1,3,5,92.6
ORD004167,CityHop,WH-B2,4,0,88.3
ORD004168,RapidoLog,WH-A1,2,0,73.0
ORD004169,MetroDash,WH-D4,3,0,56.7
ORD004170,RapidoLog,WH-D4,4,6,80.0
ORD004171,NovaShip,WH-D4,5,0,72.7
ORD004172,SwiftRun,WH-D4,4,8,106.8
ORD004173,NovaShip,WH-B2,2,3,77.5
ORD004174,CityHop,WH-B2,5,3,102.1
ORD004175,CityHop,WH-D4,2,5,105.1
ORD004176,SwiftRun,WH-A1,2,6,95.1
ORD004177,NovaShip,WH-B2,2,6,52.3
ORD004178,NovaShip,WH-C3,5,2,92.5
ORD004179,RapidoLog,WH-A1,1,1,66.1
ORD004180,NovaShip,WH-A1,0,4,49.5
ORD004181,CityHop,WH-A1,2,8,106.1
ORD004182,SwiftRun,WH-A1,4,2,53.8
ORD004183,RapidoLog,WH-A1,5,6,87.0
ORD004184,RapidoLog,WH-A1,0,7,63.2
ORD004185,RapidoLog,WH-D4,0,8,55.7
ORD004186,CityHop,WH-D4,3,5,91.6
ORD004187,SwiftRun,WH-C3,0,8,23.4
ORD004188,CityHop,WH-C3,5,7,87.1
ORD004189,NovaShip,WH-B2,1,5,74.4
ORD004190,CityHop,WH-B2,1,7,89.9
ORD004191,MetroDash,WH-D4,4,2,72.4
ORD004192,MetroDash,WH-A1,1,8,96.8
ORD004193,NovaShip,WH-C3,0,5,79.0
ORD004194,MetroDash,WH-D4,2,0,50.0
ORD004195,MetroDash,WH-C3,1,3,46.4
ORD004196,NovaShip,WH-D4,2,6,115.9
ORD004197,SwiftRun,WH-D4,5,4,105.0
ORD004198,MetroDash,WH-C3,0,7,77.7
ORD004199,RapidoLog,WH-B2,4,3,77.2
ORD004200,NovaShip,WH-D4,5,3,76.5
ORD004201,MetroDash,WH-D4,1,3,85.9
ORD004202,MetroDash,WH-D4,5,0,50.9
ORD004203,RapidoLog,WH-D4,2,6,81.3
ORD004204,NovaShip,WH-D4,0,8,110.3
ORD004205,NovaShip,WH-A1,1,2,53.9
ORD004206,RapidoLog,WH-D4,2,4,69.7
ORD004207,MetroDash,WH-B2,0,8,76.0
ORD004208,MetroDash,WH-D4,0,3,66.4
ORD004209,SwiftRun,WH-D4,4,3,89.2
ORD004210,MetroDash,WH-B2,0,6,51.3
ORD004211,MetroDash,WH-D4,4,5,58.6
ORD004212,CityHop,WH-D4,4,5,112.9
ORD004213,CityHop,WH-A1,1,3,62.0
ORD004214,NovaShip,WH-D4,0,8,80.6
ORD004215,MetroDash,WH-D4,0,3,64.2
ORD004216,CityHop,WH-B2,3,2,60.1
ORD004217,RapidoLog,WH-D4,1,8,81.9
ORD004218,CityHop,WH-B2,4,4,96.3
ORD004219,RapidoLog,WH-C3,1,1,44.0
ORD004220,NovaShip,WH-A1,5,3,76.5
ORD004221,CityHop,WH-D4,0,3,53.4
ORD004222,SwiftRun,WH-C3,1,3,58.2
ORD004223,NovaShip,WH-C3,4,2,93.0
ORD004224,RapidoLog,WH-A1,4,1,80.9
ORD004225,SwiftRun,WH-D4,4,2,79.2
ORD004226,MetroDash,WH-D4,0,2,49.3
ORD004227,SwiftRun,WH-A1,2,6,42.0
ORD004228,RapidoLog,WH-B2,0,4,61.0
ORD004229,MetroDash,WH-C3,1,3,47.6
ORD004230,CityHop,WH-C3,3,1,77.4
ORD004231,CityHop,WH-A1,1,3,73.7
ORD004232,MetroDash,WH-C3,0,7,87.7
ORD004233,CityHop,WH-B2,1,0,79.2
ORD004234,CityHop,WH-A1,5,0,91.4
ORD004235,RapidoLog,WH-C3,0,1,45.0
ORD004236,SwiftRun,WH-B2,4,4,69.0
ORD004237,RapidoLog,WH-C3,5,2,98.0
ORD004238,SwiftRun,WH-A1,3,0,67.4
ORD004239,NovaShip,WH-B2,3,7,106.7
ORD004240,MetroDash,WH-C3,1,6,73.8
ORD004241,RapidoLog,WH-B2,0,2,55.3
ORD004242,CityHop,WH-B2,2,7,94.6
ORD004243,RapidoLog,WH-A1,5,7,85.7
ORD004244,SwiftRun,WH-A1,1,0,46.0
ORD004245,RapidoLog,WH-C3,1,7,68.3
ORD004246,NovaShip,WH-B2,2,5,74.4
ORD004247,RapidoLog,WH-A1,1,3,61.3
ORD004248,MetroDash,WH-C3,2,3,55.4
ORD004249,MetroDash,WH-A1,4,5,69.2
